age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31,4,124032,11,0,12,4,4,1,0,0,44,39,0
43,4,110864,8,5,3,2,4,1,0,0,40,39,0
26,2,201517,11,2,8,2,2,0,0,0,40,39,0
28,4,92256,15,4,6,3,4,1,0,0,17,39,0
59,4,106176,1,6,7,4,2,0,0,0,40,39,0
42,4,33155,11,5,12,4,0,1,0,0,30,39,0
19,4,68329,11,4,7,2,4,1,0,0,30,39,0
34,4,72801,9,2,11,0,4,1,0,0,50,26,0
21,4,164175,11,4,1,3,2,0,0,0,30,39,0
19,7,57477,1,4,12,4,2,0,0,0,40,39,0
38,4,149112,0,2,8,0,4,1,0,0,40,39,0
26,4,54189,11,4,12,4,4,1,0,0,40,39,0
39,4,124088,8,4,7,1,4,1,0,0,40,39,0
41,4,108164,11,4,3,3,4,1,0,0,44,39,0
47,4,179446,9,2,4,0,4,1,0,0,50,39,1
49,4,184981,13,0,3,1,4,1,0,0,40,39,0
43,4,85601,11,4,12,3,4,0,2781,0,43,39,0
33,4,149026,9,4,12,1,4,0,0,0,35,39,0
35,4,117260,11,2,7,0,4,1,0,0,44,39,1
61,4,161806,9,2,10,0,4,1,0,0,40,39,1
27,7,123247,9,4,4,3,2,1,0,0,40,39,0
40,4,114055,11,4,4,3,4,0,0,0,20,39,0
59,5,245288,15,2,12,0,4,1,0,0,47,39,0
59,2,158745,15,2,10,0,4,1,0,0,40,39,0
35,4,289287,11,2,10,5,4,0,2,0,40,39,0
54,4,360390,7,4,1,1,4,0,0,0,40,39,0
44,4,183242,2,5,8,4,2,0,0,0,40,27,0
39,4,180452,11,2,7,0,4,1,0,0,40,39,0
60,4,182440,9,6,10,1,2,0,0,0,40,0,0
38,4,31798,11,4,6,4,4,1,0,0,20,39,0
27,0,280948,9,4,12,1,4,0,0,0,23,21,0
39,4,125144,8,4,3,4,4,0,0,0,9,39,0
56,6,265450,14,2,10,0,4,1,0,0,60,39,1
29,4,91008,11,4,3,3,2,1,0,0,40,39,0
44,4,127059,12,0,4,1,4,0,0,0,60,36,0
29,4,427633,9,2,12,0,4,1,39247,0,60,39,1
61,2,124636,8,2,1,0,4,1,0,0,40,39,1
24,4,112719,11,4,3,3,4,1,0,0,40,39,0
39,6,192534,9,0,4,1,4,0,0,0,36,39,0
42,4,174085,11,6,1,4,4,0,0,0,35,39,0
27,4,115654,9,4,1,3,4,0,0,0,35,2,0
21,7,197868,1,2,1,5,4,0,1,0,40,37,0
50,4,160542,8,2,5,0,4,1,0,0,37,39,0
55,4,178964,7,2,4,0,4,1,0,0,40,39,1
27,4,134262,15,4,14,1,0,1,0,1861,30,39,0
30,4,104601,11,4,3,3,4,1,2703,0,44,39,0
21,4,141305,0,4,6,3,4,1,0,0,40,39,0
28,4,177478,11,2,7,0,4,1,0,2093,40,39,0
21,7,264144,12,2,10,5,4,0,1,0,30,39,0
25,4,216122,9,4,7,3,4,1,0,0,40,39,0
26,4,381650,3,2,8,3,4,1,0,0,20,26,0
81,4,205767,12,2,10,0,4,1,0,0,50,39,1
44,6,40395,15,2,13,0,4,1,0,0,30,39,1
19,4,148081,11,2,12,3,4,1,0,0,40,39,0
46,4,122843,13,4,3,1,4,0,0,0,50,39,0
48,4,67319,5,2,3,0,4,1,7458,0,76,39,1
69,0,116973,11,2,0,3,0,1,0,0,27,39,0
35,7,198326,9,2,10,0,4,1,0,0,40,39,1
50,2,67457,11,6,8,4,2,0,0,0,40,39,0
38,4,181551,9,4,8,1,4,0,0,0,40,39,0
65,4,147008,11,2,7,0,4,0,0,0,40,39,0
24,4,24896,9,4,12,1,2,1,0,0,40,39,0
38,2,166392,12,2,10,0,4,1,39177,0,75,39,1
39,6,68792,11,2,4,0,4,1,39132,0,20,39,1
38,2,324405,15,2,13,0,4,1,0,0,40,39,1
19,0,113199,11,4,0,1,4,1,0,0,40,39,0
34,4,148692,11,2,3,0,4,1,0,0,40,39,1
28,4,206348,11,2,3,0,4,1,39099,0,50,39,0
46,4,171438,9,4,8,3,4,1,0,0,40,34,0
31,4,165680,11,4,4,1,4,1,0,0,44,39,0
51,6,147821,15,2,3,0,4,1,0,0,78,39,1
22,0,564069,11,4,0,3,4,0,0,0,20,39,0
53,4,175209,0,4,6,3,4,1,0,0,32,39,0
31,4,150358,11,2,13,0,4,1,4737,0,50,39,0
57,4,68271,15,4,1,4,2,0,0,0,30,39,0
60,6,65930,11,2,5,0,4,0,0,0,40,39,0
36,4,252082,5,2,10,0,4,1,0,0,60,0,1
41,6,185699,10,2,4,0,4,1,0,0,40,34,0
35,4,51759,2,5,8,4,2,0,0,0,24,39,0
31,4,144172,10,5,10,1,4,0,0,0,43,21,0
46,6,171740,11,2,3,2,4,1,0,0,40,39,0
40,4,196525,11,2,1,0,4,1,0,0,40,39,1
22,4,277036,1,4,8,3,4,1,0,0,30,39,0
46,4,166193,11,0,3,1,4,1,0,0,59,39,0
20,4,193578,15,4,1,3,4,0,0,0,18,39,0
28,4,218992,11,5,12,4,1,0,0,0,45,31,0
42,4,154218,15,4,1,2,4,0,1,0,50,0,0
51,2,213884,7,2,13,0,4,1,0,0,40,39,1
48,4,50410,15,2,12,2,4,1,0,0,82,39,1
35,4,153739,0,4,6,1,4,1,0,0,40,39,0
37,4,310873,15,2,6,0,4,1,0,0,40,39,0
29,6,180843,11,2,11,0,4,1,0,2231,62,39,0
61,4,333378,0,2,7,0,4,1,4770,0,40,26,0
22,0,95077,1,4,0,3,4,1,0,0,40,39,0
42,4,191426,11,2,7,5,4,1,39058,0,44,39,1
37,4,227824,11,2,7,0,4,1,0,0,40,39,0
31,4,188249,9,2,4,0,4,1,7,0,40,39,1
27,4,194843,15,4,4,3,4,1,0,0,30,39,0
33,4,256610,11,4,8,1,4,0,0,0,30,26,0
23,4,116497,15,4,8,3,4,1,0,0,40,39,0
38,5,265268,12,2,4,0,4,1,0,0,40,40,0
41,4,35536,14,0,5,4,4,1,14608,0,85,39,0
24,4,230672,3,6,7,1,4,0,0,0,40,39,0
34,4,148854,15,2,12,5,4,0,0,0,20,39,0
50,6,215037,15,5,8,2,2,0,0,0,29,39,0
25,4,181909,9,4,12,3,4,1,0,0,30,39,0
43,4,192920,11,2,10,0,4,1,0,0,61,0,1
34,6,51926,15,0,12,1,4,0,0,0,20,39,0
51,4,148311,0,6,7,4,4,0,0,0,20,39,0
49,4,97005,9,4,12,1,4,1,0,0,36,21,0
36,4,83162,12,4,1,1,4,0,0,0,40,39,0
49,4,258600,8,6,14,1,4,0,0,0,40,39,0
39,5,158190,11,2,12,0,2,1,0,0,49,39,0
32,4,195134,11,4,12,4,4,0,2319,0,20,39,0
29,4,128556,9,2,4,0,4,1,0,0,44,39,0
49,4,125460,13,0,3,1,4,1,0,0,44,11,0
78,4,73139,15,4,12,4,4,0,0,0,6,39,0
49,4,198418,11,6,7,4,4,0,0,0,40,39,0
23,4,31194,15,4,1,1,4,1,0,0,40,39,0
38,4,193354,1,3,1,3,4,0,0,0,36,39,0
38,2,383085,10,4,11,3,4,1,14770,0,53,39,1
18,4,196096,9,4,5,3,4,0,0,0,12,39,0
37,4,251853,12,4,4,1,4,1,0,0,40,39,0
44,1,260285,9,4,4,1,4,1,1,0,40,39,0
48,4,351224,11,4,7,1,2,1,0,0,40,39,0
61,2,83680,11,2,8,0,4,1,0,0,36,39,1
29,4,282195,11,4,6,3,4,1,0,0,49,39,0
40,4,182004,12,2,7,0,4,1,0,0,50,39,1
49,4,178469,13,0,8,1,4,1,0,0,50,20,0
59,4,770974,8,5,5,2,2,1,0,0,40,39,1
24,4,51874,15,4,1,3,4,0,0,0,30,39,0
38,2,129507,15,2,5,0,4,1,0,0,40,39,0
33,4,67644,11,4,1,3,2,0,0,0,40,39,0
30,2,262838,11,2,8,2,4,1,0,0,40,39,0
28,7,291821,11,4,1,2,2,0,0,0,40,39,0
38,4,191215,9,2,4,0,4,1,14821,0,50,39,1
49,4,138707,11,2,7,0,4,1,0,0,40,39,0
56,4,123006,11,2,7,0,4,1,7439,0,40,39,1
36,4,97585,12,6,1,1,4,0,0,0,52,31,0
25,4,80656,15,4,1,3,2,0,0,0,14,39,0
49,2,218238,9,2,4,0,4,1,0,0,36,39,1
46,4,85001,11,4,7,1,4,0,0,0,40,39,0
61,2,303685,9,2,10,0,4,1,7440,0,87,39,1
47,4,343737,7,2,3,0,4,1,0,0,60,39,0
25,7,537363,9,2,5,0,2,1,0,0,40,39,0
21,4,39125,15,4,13,3,2,0,0,0,40,39,0
26,4,207325,9,4,11,1,4,1,0,0,60,39,1
70,4,337118,5,2,7,0,4,1,0,0,40,39,0
38,2,294772,11,2,8,0,4,1,0,0,75,39,0
40,4,204324,8,5,7,2,0,0,0,1856,34,39,0
34,4,167365,11,4,12,3,4,1,2793,0,29,39,0
40,4,206936,11,4,8,1,4,0,0,0,30,39,0
33,4,158579,9,5,6,2,4,0,0,0,40,26,0
23,0,176191,15,4,0,1,4,0,0,0,14,39,0
25,4,501365,11,4,8,1,4,1,0,0,40,39,0
25,1,194757,11,4,4,2,4,0,0,0,40,39,0
33,2,204872,11,0,14,1,4,1,0,0,40,39,0
25,4,25916,0,2,14,2,2,1,0,0,99,39,0
48,4,285203,11,0,6,1,4,1,0,0,50,39,0
56,4,101037,11,2,8,0,4,1,0,0,40,39,0
27,4,124570,11,2,8,0,4,1,2731,0,40,39,0
27,4,114613,11,4,12,1,4,0,0,0,31,39,0
85,4,208813,12,6,7,1,4,1,14775,0,40,39,0
24,4,185154,11,4,12,3,4,1,2726,0,42,39,0
30,4,449334,8,4,1,1,4,0,0,0,40,39,0
25,4,40493,15,2,3,3,4,1,0,0,40,39,0
32,2,179208,15,2,13,0,4,1,0,0,40,39,0
48,6,103267,11,0,8,4,2,0,0,0,31,39,0
25,4,139115,15,4,6,1,4,1,0,0,40,39,0
57,4,162948,12,0,10,1,4,1,14780,0,45,11,1
26,4,121193,1,4,8,3,4,0,0,0,33,39,0
44,4,423745,11,2,1,0,4,1,0,0,50,39,1
41,2,93887,11,2,4,0,4,1,7423,0,60,39,1
24,4,188974,11,4,6,1,4,1,0,0,41,39,0
41,4,250947,13,4,10,1,4,0,0,0,40,39,0
41,6,147750,9,2,10,0,4,1,0,0,50,39,0
36,2,193414,14,0,6,1,4,1,0,0,54,39,0
62,6,151754,8,2,12,2,4,1,39092,0,39,39,1
26,4,179827,15,4,3,1,4,1,0,0,40,14,0
29,4,179235,9,5,6,3,4,1,0,0,40,39,0
50,4,266970,9,6,11,1,4,1,0,0,40,39,1
45,4,161938,12,2,10,0,4,1,0,0,40,39,1
33,6,183904,10,0,4,5,4,0,7232,0,60,39,1
30,4,113265,9,4,12,3,4,0,0,0,15,39,0
53,4,200231,9,2,10,0,4,1,0,0,21,39,1
24,4,107521,15,4,1,3,4,1,0,0,40,39,0
38,4,521297,11,2,6,0,4,1,0,0,52,39,0
72,2,172102,0,4,0,4,4,1,0,0,20,39,0
21,4,171638,11,4,1,3,4,1,2,0,40,39,0
70,7,182107,15,2,4,0,4,1,0,0,40,39,1
47,4,183278,11,2,4,0,4,1,0,0,40,39,1
32,4,184330,15,4,8,3,4,1,0,0,11,39,0
32,4,58048,11,4,6,2,4,1,0,0,75,39,0
20,4,54577,15,4,8,3,4,1,0,0,30,39,0
18,0,113186,11,4,0,3,1,0,0,0,23,37,0
59,4,282151,15,2,8,0,4,1,4729,0,40,39,1
54,4,178340,12,2,10,0,4,1,0,0,62,39,1
25,4,55954,15,4,10,1,4,0,0,0,40,39,0
61,4,136611,5,5,8,4,4,1,0,0,35,39,0
48,0,286296,5,2,0,0,4,1,0,0,21,39,1
51,4,99612,1,2,3,0,2,1,0,0,40,39,0
34,4,216712,11,4,6,2,4,1,0,0,40,39,0
39,4,193646,11,4,1,4,4,0,0,0,10,39,0
22,4,63798,11,0,12,3,4,0,0,0,26,39,0
46,4,198330,11,4,8,1,4,0,0,0,40,39,0
67,6,87514,1,2,5,0,4,1,0,0,40,39,0
42,4,105632,11,4,14,3,4,0,0,0,20,39,0
18,0,193912,15,4,0,3,4,0,0,0,22,39,0
81,4,146999,1,6,8,1,4,0,0,0,35,39,0
25,4,231296,11,4,3,3,4,1,0,0,40,39,0
21,4,216384,11,4,1,4,4,0,0,0,30,39,0
23,4,60044,15,4,12,3,2,1,0,0,20,39,0
36,4,208521,11,2,6,0,4,1,0,0,40,39,0
26,2,279825,15,4,10,1,4,0,0,0,40,39,1
50,4,191817,11,0,14,1,4,1,4749,0,48,39,0
29,4,36281,9,4,3,1,4,1,0,0,40,39,0
33,0,264196,15,4,0,3,4,0,0,0,31,39,0
27,4,258663,9,4,10,1,4,1,0,0,68,39,0
37,4,278041,5,2,7,0,4,1,0,0,50,26,0
24,4,119959,9,2,1,5,4,1,7445,0,35,39,1
27,4,356098,15,4,8,3,2,0,0,0,30,39,0
24,4,475049,11,2,3,0,4,1,0,0,40,39,0
24,4,111897,15,4,3,1,4,1,0,0,40,39,0
45,4,105462,8,2,6,0,4,1,0,0,40,39,0
46,2,148874,11,4,1,5,4,0,0,0,40,39,0
33,4,30815,8,4,13,1,4,1,0,0,40,39,0
63,4,73650,0,4,8,3,4,0,0,0,40,39,0
25,4,503581,11,4,10,1,4,1,0,0,68,39,0
28,4,216680,11,2,7,0,4,1,0,0,75,39,0
39,4,119250,15,2,12,2,2,0,2763,0,31,39,0
48,4,162981,11,2,3,0,4,1,0,0,40,39,1
40,4,239970,1,0,1,2,4,1,0,0,40,39,0
22,2,152375,15,2,13,0,4,1,0,0,40,39,1
21,4,158415,9,4,1,3,4,0,0,0,40,39,0
57,4,249282,12,2,8,5,1,0,0,0,21,23,1
27,4,303160,9,4,12,3,4,1,0,0,30,39,0
54,4,107728,11,2,3,0,4,1,2710,0,40,39,1
38,4,101604,10,6,4,4,4,0,0,0,21,27,0
26,4,149813,11,4,8,1,4,0,0,0,40,39,0
45,4,245187,12,2,10,0,1,1,0,0,40,20,1
39,4,315345,11,2,3,0,4,1,0,0,40,39,1
46,4,147935,11,5,7,2,0,0,0,0,40,39,0
37,4,173976,11,4,8,1,4,1,0,0,30,39,0
39,5,561732,9,2,11,0,4,1,0,0,60,39,1
35,4,357913,9,0,4,1,0,0,0,1863,51,39,0
51,4,157547,5,2,6,0,2,1,0,0,40,39,0
36,4,124011,12,4,7,1,4,1,0,0,40,39,0
37,4,23345,7,2,10,0,4,1,2790,0,45,39,1
18,4,29901,15,4,8,1,2,0,0,0,21,39,0
26,4,193399,0,4,8,1,4,1,0,0,74,39,0
51,4,201291,12,2,12,0,4,1,7450,0,60,39,1
24,4,190848,9,4,12,3,4,0,1,0,40,36,0
44,4,183459,11,2,1,5,0,0,2770,0,19,39,1
38,4,157625,11,4,12,1,3,0,0,0,19,39,0
44,4,52875,11,4,12,4,4,0,0,0,48,39,0
57,4,122122,11,2,3,0,4,1,0,0,40,39,0
26,4,93420,11,4,3,3,4,1,0,0,40,39,0
19,4,123631,11,4,7,3,4,0,0,0,20,39,0
29,5,255882,11,2,3,0,4,1,0,0,40,39,0
27,4,109810,9,0,12,1,4,0,0,0,36,40,0
37,4,105778,11,2,1,0,4,1,0,0,18,39,0
36,4,268359,11,2,3,0,4,1,0,0,40,39,0
56,4,119258,15,4,10,2,2,0,0,0,30,39,0
28,4,408760,7,2,7,0,4,1,0,0,40,39,0
41,6,167108,15,2,12,0,1,1,0,0,50,39,1
37,4,154800,11,2,4,0,4,1,2681,0,40,10,0
23,4,186273,11,2,12,2,4,1,0,0,47,39,0
53,2,44624,15,6,1,4,2,0,0,0,40,39,0
41,2,181401,15,0,4,4,0,0,0,0,21,39,0
48,6,117451,15,5,4,4,2,0,0,0,39,39,1
41,4,205995,11,2,12,0,4,1,0,0,39,39,0
44,2,120398,12,2,10,0,1,1,0,0,60,21,1
59,4,38850,11,4,12,3,4,0,0,0,18,39,0
48,4,236099,13,4,6,1,4,1,0,0,40,39,0
41,4,309934,12,2,10,0,2,1,14797,0,60,39,1
57,2,79617,7,2,4,0,2,0,0,0,40,39,1
54,2,218135,11,2,8,0,4,1,0,0,36,39,0
22,4,211888,11,4,3,3,4,1,0,0,40,39,0
27,4,188654,11,4,3,3,4,1,0,0,40,39,0
35,5,256187,12,2,10,0,1,1,0,0,40,20,1
38,5,299939,9,0,4,1,4,1,0,0,29,39,0
24,4,107953,15,4,7,3,4,1,0,0,40,39,0
28,4,193117,9,4,4,1,4,1,0,0,51,39,0
46,4,153183,10,2,4,5,4,0,4742,1,42,21,1
48,4,26065,13,2,13,0,4,1,0,1858,55,39,1
47,4,44127,11,2,6,0,4,1,0,0,40,39,0
36,6,184213,15,2,3,0,4,1,0,0,99,39,0
56,4,169015,7,2,12,0,4,1,0,0,40,39,0
57,4,123913,12,2,4,0,4,1,0,1853,50,39,1
71,2,53808,15,6,1,4,2,0,0,0,29,39,0
20,4,72906,11,5,7,3,2,0,0,0,20,39,0
33,4,47846,12,0,3,0,4,1,0,0,50,39,0
26,4,216575,13,2,3,0,4,1,0,0,40,10,0
47,4,169512,11,0,7,4,2,0,0,0,40,39,0
37,4,366974,9,6,10,4,4,0,14762,0,47,39,1
28,4,99678,9,4,12,3,1,1,0,0,40,39,0
32,4,174305,9,2,4,0,4,1,0,0,40,39,0
18,4,84273,15,4,7,3,4,1,0,0,40,39,0
34,7,164507,15,2,8,0,4,1,0,0,51,39,1
55,4,99123,5,2,10,0,4,1,0,0,35,39,0
33,4,169677,7,0,3,1,4,1,0,0,40,39,0
43,4,183294,15,2,1,3,4,0,0,0,21,39,0
34,4,269131,15,2,10,0,4,1,0,0,53,39,1
26,4,304220,11,4,7,1,4,1,0,0,40,39,0
68,4,146386,8,2,13,5,4,0,0,1866,40,39,1
33,4,126915,9,4,8,3,4,1,0,0,14,39,0
28,4,149867,11,4,1,3,4,0,0,0,30,39,0
27,4,177127,11,0,4,1,4,1,4743,0,40,21,0
21,4,107098,11,4,1,2,4,0,1,0,30,39,0
43,4,154951,15,2,12,0,4,1,0,0,40,39,1
53,4,100408,15,2,8,0,4,1,0,0,36,39,0
36,4,284204,9,2,6,0,4,1,0,0,50,39,0
41,4,174143,5,0,3,4,4,1,0,0,20,39,0
41,4,191507,4,4,6,1,4,1,0,0,21,39,0
56,4,108576,11,2,4,0,4,1,0,0,40,39,0
42,4,19967,11,4,1,3,4,0,0,0,40,39,0
29,4,306939,15,4,6,3,4,1,14755,0,45,39,0
64,4,112424,15,6,12,3,4,1,14836,0,36,39,1
53,4,39284,15,2,8,0,4,1,0,0,27,39,0
41,4,113923,11,2,3,0,4,1,0,0,40,39,0
30,4,141048,15,2,12,0,4,1,0,0,33,39,0
42,4,325650,11,2,8,0,4,0,0,0,76,39,0
33,4,302742,11,2,7,0,4,1,0,0,40,39,0
44,4,157956,11,0,6,1,4,1,0,0,40,39,0
36,4,200394,11,2,14,0,4,1,7439,0,40,39,0
41,6,103721,9,2,4,0,4,1,0,0,40,39,0
36,4,203357,15,4,8,3,4,0,0,0,30,39,0
20,4,201458,15,4,6,3,4,1,0,0,14,39,0
28,4,150079,11,4,8,3,4,0,0,0,30,39,0
17,4,135108,1,4,12,3,0,1,0,0,20,39,0
38,4,184756,11,2,8,0,2,1,0,0,40,39,0
26,4,41879,11,2,3,0,4,1,0,0,35,39,0
37,6,62906,11,0,6,0,4,1,0,0,40,39,0
42,0,57814,15,0,1,1,4,0,0,0,24,39,0
43,4,117955,11,4,12,1,1,0,0,0,45,10,0
25,4,122021,15,4,8,3,2,1,0,0,21,26,0
25,4,401580,0,4,8,3,4,1,0,0,30,39,0
31,4,215482,9,0,10,1,1,1,1,0,60,39,1
43,0,208837,15,0,0,1,4,0,0,1871,25,39,0
39,4,109586,11,4,13,1,4,1,14815,0,93,11,0
38,4,162401,11,0,1,1,2,0,0,0,40,23,0
42,4,183340,11,4,8,5,4,0,14791,0,64,39,1
34,2,379630,6,2,4,0,2,1,0,0,40,34,0
40,4,212830,5,2,8,0,4,1,0,0,76,39,0
42,4,162300,11,0,3,2,4,1,0,0,40,39,0
39,4,157961,11,0,10,1,4,0,0,0,40,39,0
36,4,264367,0,4,7,2,4,1,0,0,15,39,0
19,4,76895,15,4,6,3,4,0,0,0,21,39,0
53,2,39939,7,0,4,1,0,1,0,0,21,39,0
21,4,196401,11,0,8,1,4,0,0,0,29,39,0
20,4,116724,9,4,1,3,4,0,0,0,40,39,0
34,0,149874,11,0,0,1,4,0,0,0,6,39,0
25,4,220123,1,4,9,1,4,0,0,0,49,39,0
39,5,187020,11,2,11,0,4,1,0,0,60,39,1
35,4,171202,9,4,10,1,1,1,0,0,40,36,0
19,4,71247,5,4,12,3,4,1,0,0,40,39,0
32,4,213138,12,4,10,1,4,1,0,0,51,11,0
35,4,146319,12,4,8,1,4,0,0,0,40,39,0
23,4,264001,9,4,12,1,2,1,14768,0,40,39,0
41,6,161234,15,4,8,3,4,1,0,0,40,39,0
34,4,37576,11,4,3,3,4,1,0,0,51,39,0
69,4,149217,11,5,8,2,4,0,0,0,40,39,0
59,5,371820,15,0,6,1,4,1,0,0,54,39,0
30,4,29632,9,0,12,1,4,1,0,0,45,39,0
42,6,132901,15,5,4,3,2,0,0,0,40,39,0
35,4,103538,9,2,4,0,4,1,0,0,53,39,0
34,4,159897,11,2,3,0,4,1,0,0,49,39,0
23,4,193504,11,4,1,3,4,0,0,0,40,39,0
31,2,349820,11,0,13,1,4,1,0,1842,50,39,0
32,4,181545,8,5,11,1,4,0,0,0,36,39,0
25,4,65883,0,4,12,3,4,0,0,0,18,39,0
23,4,193195,15,4,12,3,4,0,0,0,11,39,0
27,4,24422,15,2,12,0,4,1,0,0,60,39,0
40,4,108608,11,2,4,0,4,1,8647,0,40,39,1
31,4,384457,11,4,1,3,2,1,0,0,84,39,0
54,4,156065,11,2,12,0,4,1,0,0,77,39,1
20,4,190829,15,4,1,3,4,1,0,0,40,39,0
18,4,133811,2,4,6,3,4,1,0,0,20,39,0
29,4,193477,11,2,4,0,4,1,0,0,40,39,0
17,4,23628,15,4,6,1,4,1,0,0,21,39,0
25,4,92299,11,6,12,4,4,0,14795,0,50,39,0
42,6,263740,11,4,12,3,4,1,1,0,44,39,0
38,4,649941,15,4,12,3,4,0,0,0,17,39,0
26,4,156313,15,4,12,3,4,1,0,1857,29,39,0
35,4,129207,12,2,10,5,4,0,0,0,36,39,0
28,7,220716,9,0,4,3,4,1,0,0,35,39,0
20,4,490915,11,4,3,3,4,1,0,0,40,39,0
52,4,117142,12,5,4,1,4,1,39115,0,60,11,1
29,4,187102,11,4,1,1,2,0,0,0,40,39,0
58,4,109606,15,2,6,0,4,1,0,0,40,39,1
55,4,97618,11,2,3,0,2,1,0,0,40,19,0
57,4,136177,8,6,6,2,4,0,0,0,40,39,0
31,2,196245,15,2,5,0,0,1,0,0,60,39,0
39,6,194118,9,0,12,1,4,0,0,0,61,21,0
64,4,413479,7,2,1,0,4,1,0,0,40,39,0
25,4,198934,11,4,1,2,0,0,0,0,36,39,0
23,4,97273,11,4,7,2,4,0,0,0,40,39,0
60,0,193210,1,5,0,0,4,1,0,0,23,39,0
30,4,190823,11,2,3,0,4,1,0,0,60,39,0
28,4,240431,11,4,12,3,4,0,0,0,35,39,0
33,4,227091,11,2,5,0,4,1,0,0,40,39,0
26,2,481477,11,0,3,1,0,1,0,0,40,39,0
35,4,87056,15,4,4,3,2,0,0,0,40,39,0
87,6,107718,11,2,10,0,0,1,2771,0,40,39,1
50,5,115553,9,2,12,0,4,1,7482,0,60,39,1
24,4,154094,11,4,8,3,4,0,0,0,30,39,0
61,6,105424,11,2,12,0,4,1,3117,0,60,39,0
39,4,216617,15,4,1,3,4,1,2727,0,30,39,0
51,4,219944,11,2,7,0,4,1,0,0,40,39,0
23,7,224569,9,4,10,1,4,1,2,0,22,39,0
48,7,176466,11,0,8,4,4,0,0,0,16,39,0
24,4,313467,15,2,6,0,4,1,0,0,40,39,0
24,4,146655,9,4,1,3,2,1,0,0,30,39,0
33,4,151665,8,4,5,3,4,1,14721,0,29,39,0
34,4,179693,8,2,6,0,4,1,0,0,68,39,1
33,4,693408,11,4,3,1,4,1,0,0,30,26,0
46,4,134852,15,4,13,2,4,0,0,0,30,39,0
51,4,182895,12,2,4,0,4,1,4777,0,50,39,1
75,0,99557,0,2,0,2,4,0,5,0,17,39,0
36,4,76204,7,2,1,0,4,1,0,0,40,39,0
50,4,178063,5,2,12,0,4,1,2723,0,42,39,0
40,4,118192,11,5,7,2,4,1,0,0,35,39,0
61,2,108193,8,2,6,2,4,1,0,0,17,39,0
24,4,132231,11,4,7,2,4,1,0,0,43,39,0
56,4,131794,11,2,7,0,4,1,0,0,36,26,0
22,4,181773,11,4,12,3,4,0,0,0,20,39,0
27,4,69783,15,4,14,3,4,1,0,0,40,39,0
48,4,101797,11,5,3,1,4,1,0,0,40,39,0
46,4,122444,5,4,8,2,4,0,0,0,22,39,0
43,4,218963,13,2,10,0,4,1,0,0,40,39,1
53,4,345317,5,2,7,0,3,1,0,0,40,39,0
26,4,263251,1,4,12,3,4,0,0,0,36,39,0
27,0,113863,11,6,0,4,4,0,0,0,33,39,0
52,5,122978,14,2,10,0,4,1,0,0,60,39,1
49,1,242816,15,0,12,1,4,1,0,0,45,39,0
34,4,183415,9,2,3,0,4,1,0,0,50,39,0
42,6,244160,15,2,5,0,4,1,0,0,91,39,0
65,6,216246,1,6,5,4,4,0,0,0,31,39,0
26,4,294942,15,4,8,1,4,0,0,0,30,37,0
18,4,138790,11,4,12,3,2,0,0,0,22,39,0
54,4,354959,3,2,9,0,1,1,4741,1,79,35,0
52,1,286600,10,2,4,2,4,0,4743,1,40,34,0
25,4,505446,1,4,1,3,4,0,0,0,20,39,0
27,4,186714,15,4,8,3,4,0,0,0,40,39,0
54,4,140386,7,5,3,1,4,1,0,0,40,39,0
18,7,44742,15,4,4,3,4,0,14774,0,20,39,0
27,6,74077,15,4,5,3,0,0,0,0,45,39,0
23,4,300460,9,4,12,3,4,1,0,0,44,39,0
49,4,148223,0,2,8,0,4,1,0,0,21,39,0
48,4,148821,11,2,7,0,4,1,0,0,40,39,1
34,2,147386,15,6,10,5,2,0,0,1,40,39,0
47,4,297418,7,2,1,0,4,1,0,0,40,39,1
36,6,53549,11,2,12,0,1,1,0,0,40,40,0
42,1,197210,9,4,4,1,4,0,0,0,60,39,1
34,4,457418,11,2,6,0,4,1,0,0,40,39,0
39,2,295861,11,2,4,0,4,1,4733,0,40,39,0
54,4,335680,11,2,3,0,4,1,0,0,40,39,0
27,0,269748,11,2,0,0,4,1,0,0,40,39,0
43,5,89287,15,2,3,0,4,1,0,0,40,39,1
66,4,214997,0,2,7,2,4,1,0,0,40,39,0
50,4,112887,11,4,3,1,4,0,0,0,40,39,0
37,4,144331,11,4,1,4,4,0,0,0,37,39,0
30,4,118533,11,4,11,3,4,1,0,0,36,39,1
23,4,146806,9,2,10,0,4,1,0,0,35,39,0
34,4,37089,11,4,6,3,4,1,0,0,40,39,0
29,2,165455,11,2,1,2,4,0,0,0,40,39,0
38,4,264792,11,2,5,2,4,1,2706,0,50,0,0
37,4,336003,11,4,8,3,4,1,0,0,29,39,0
25,1,117742,9,4,1,1,4,0,0,0,67,39,0
39,4,27959,15,4,12,1,4,0,0,0,31,39,0
34,4,217669,9,2,6,0,4,1,0,0,40,39,0
47,4,129185,7,3,10,5,2,0,0,0,40,39,1
36,4,150547,11,4,10,2,4,0,2722,0,23,39,0
26,4,356841,15,4,12,3,4,0,0,0,40,39,0
27,4,187891,2,4,8,1,4,1,0,0,40,26,0
26,4,64305,15,4,1,1,4,0,0,0,40,39,0
55,4,178438,11,0,8,1,4,0,0,0,58,39,0
40,4,108648,15,5,10,2,2,0,0,0,45,39,0
