age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,4,174662,12,2,10,0,4,1,0,0,44,39,1
24,4,201946,11,4,8,3,4,1,0,0,16,39,0
68,4,194891,11,0,12,1,4,0,0,0,40,39,1
45,4,101302,11,2,4,0,4,1,2925,0,47,39,0
62,6,452949,8,5,8,1,4,1,0,0,40,39,0
55,4,202957,11,2,5,0,4,1,0,0,44,39,0
39,4,197735,8,6,10,1,4,0,0,0,46,39,1
50,4,155788,8,4,12,1,4,0,0,0,40,39,0
28,4,154770,12,2,14,2,2,1,0,0,40,39,0
52,4,139160,11,2,7,0,4,1,0,0,40,39,0
29,4,110648,8,0,8,1,4,0,0,0,32,39,0
41,6,251863,9,2,4,0,4,1,0,0,52,39,0
30,4,113055,11,4,8,1,4,1,0,0,48,39,0
25,4,203464,11,2,7,0,4,1,0,0,40,39,0
41,4,182959,11,0,4,1,4,0,0,0,40,39,0
45,4,199571,11,2,3,0,4,1,0,0,40,39,0
51,4,174084,4,6,10,1,4,1,0,0,44,39,0
45,4,219047,11,4,11,3,4,1,0,0,30,39,0
23,4,397155,9,4,12,1,4,0,0,0,17,39,0
21,6,91231,9,4,6,3,4,1,0,0,10,39,0
42,2,118012,9,0,10,4,2,0,0,0,40,39,0
31,4,297778,15,4,3,3,4,1,0,0,40,11,0
24,2,72348,9,2,10,0,4,0,2,0,60,21,1
30,4,216281,11,2,7,0,4,1,0,0,40,39,0
27,4,207802,11,4,12,1,4,1,2709,0,50,39,0
36,4,103708,9,2,4,0,4,1,7419,0,40,39,1
52,4,304025,1,2,4,2,4,0,0,0,24,39,0
57,6,95123,9,2,4,0,4,1,0,0,60,39,0
46,4,155095,9,2,12,5,4,0,39282,0,36,39,1
19,0,79368,15,6,0,4,4,0,0,0,21,39,0
25,2,91008,15,2,3,2,4,1,39908,0,40,39,0
51,4,344993,7,2,5,0,4,1,0,0,50,39,0
40,4,217944,9,2,10,0,4,1,0,0,50,40,0
45,5,102677,7,2,4,0,4,1,0,1862,60,39,1
58,4,210466,15,2,4,3,2,1,0,0,40,39,0
36,4,324857,15,2,4,0,4,1,0,0,36,39,0
28,4,79182,7,5,14,2,4,1,39091,0,44,39,0
44,4,121531,15,0,4,4,0,0,0,0,44,39,0
27,4,155470,11,5,14,1,4,1,0,0,40,39,0
26,4,325078,11,4,6,1,4,1,0,0,18,39,0
26,4,155362,9,4,10,1,4,0,0,0,40,39,0
37,4,225749,15,2,12,2,4,0,0,0,38,39,0
36,4,275385,5,2,5,0,4,1,0,0,40,39,0
54,6,107618,11,5,8,4,0,0,0,0,35,39,0
29,4,73575,1,4,14,3,4,1,1,0,40,39,0
25,4,177333,9,5,8,2,2,0,0,0,40,39,0
35,4,139571,9,2,12,0,4,1,0,0,52,26,1
69,2,264396,15,6,1,4,4,0,0,0,30,39,0
28,4,188768,8,0,12,1,4,1,2705,1861,18,39,0
19,0,269293,11,2,0,0,4,1,0,0,29,39,0
25,4,158916,15,4,3,3,2,0,0,0,11,39,0
28,4,129553,11,2,3,0,4,1,0,0,40,39,0
34,0,147274,15,4,0,3,4,1,0,0,31,39,0
19,4,216666,15,4,14,3,4,1,0,1860,44,39,0
35,4,302478,11,2,8,0,4,1,0,0,43,40,0
30,0,66569,11,0,0,1,0,0,0,0,75,39,0
38,4,148798,15,4,10,3,4,0,0,0,40,39,0
25,4,356357,15,4,4,1,4,1,0,0,34,39,1
25,4,107286,11,4,3,3,4,1,2,0,40,39,0
38,4,89570,12,0,10,4,4,0,2741,0,60,39,0
18,4,96827,8,4,8,3,4,0,0,0,10,39,0
38,4,408020,11,4,7,3,4,1,0,0,29,39,0
21,4,376801,4,4,6,3,4,0,0,0,40,26,0
25,4,94101,11,4,6,3,4,0,0,0,47,39,0
45,4,66366,15,4,13,1,0,1,0,0,68,39,0
38,4,196579,11,2,12,0,4,1,0,0,44,39,0
30,4,197336,11,5,6,1,4,0,0,0,35,39,0
26,0,217478,11,2,0,0,4,1,0,0,50,39,1
21,4,137113,9,2,10,0,4,1,0,0,40,39,1
47,6,70535,11,2,13,0,0,1,0,0,76,39,0
23,2,182267,9,2,10,0,4,1,0,0,40,39,1
63,4,155491,11,6,9,2,4,0,0,0,40,39,0
47,7,197370,15,5,1,4,2,0,0,0,22,39,0
62,2,113040,5,5,6,3,4,1,0,0,35,39,0
39,4,59643,11,2,6,0,4,1,0,0,40,39,0
20,4,72180,15,2,1,0,4,1,0,0,40,0,0
25,4,207153,11,0,1,4,4,0,0,0,33,39,0
78,2,158261,11,6,0,4,0,0,0,0,18,39,0
28,2,90645,8,2,5,0,4,1,0,0,40,39,0
37,4,35364,9,4,12,1,4,0,0,0,67,39,0
56,5,147529,11,2,7,0,0,1,0,0,20,39,0
63,0,116387,11,6,0,4,4,0,0,0,28,39,0
35,4,124744,1,4,12,4,4,0,0,0,30,33,0
28,4,139766,15,4,8,1,4,1,0,0,30,39,0
42,2,272554,9,2,4,1,4,0,0,1858,46,39,0
36,4,32926,11,0,12,1,4,0,0,0,44,39,0
36,4,242267,10,2,10,0,4,1,0,0,53,39,1
25,4,271824,11,2,1,0,1,0,0,0,28,39,0
41,4,144876,12,0,10,1,4,1,0,0,62,39,0
22,4,200272,11,4,6,2,4,0,0,0,20,39,0
22,4,179602,11,4,1,2,2,0,0,0,40,39,0
44,4,33587,15,4,4,1,2,1,14766,0,44,39,0
61,4,159081,15,4,12,2,4,0,0,0,21,26,0
40,2,153468,9,2,10,0,4,0,0,0,31,39,0
26,1,52170,15,4,1,1,4,1,0,0,40,39,0
60,4,100268,7,0,4,1,4,0,0,0,40,39,0
39,6,153069,9,0,12,1,4,1,0,0,46,39,0
33,4,111139,9,0,1,2,4,0,0,0,40,39,0
19,0,103185,11,0,0,3,4,0,0,0,21,39,0
24,4,240746,11,4,6,3,4,1,0,0,40,39,0
34,4,120509,13,4,3,1,4,1,0,0,40,39,0
34,4,24682,12,0,10,1,4,0,0,0,48,39,0
45,6,188778,10,2,4,0,4,1,4734,0,43,40,1
66,0,46062,0,4,0,1,2,1,0,0,40,39,0
37,4,228384,9,0,3,3,4,1,0,0,50,39,0
35,2,170560,11,2,7,0,4,1,0,1643,40,39,1
27,2,146826,11,4,8,4,4,0,2693,0,30,39,0
36,4,411822,0,4,6,3,1,1,0,0,40,39,0
26,6,164057,11,6,4,4,4,0,0,0,36,39,0
25,4,153721,15,2,5,0,4,1,0,0,12,39,0
50,4,46858,0,2,6,0,4,1,0,0,31,39,0
36,4,51726,15,4,12,1,4,0,0,0,36,39,0
27,4,53683,15,0,1,1,4,0,0,0,40,39,0
44,4,122176,8,4,8,3,4,0,0,0,36,39,0
36,4,111029,9,4,12,3,4,1,0,0,45,39,0
19,2,211455,0,4,8,3,2,0,0,0,19,39,0
52,4,143688,7,2,6,0,4,1,0,0,40,39,1
50,4,169522,11,0,8,2,4,1,0,0,47,39,0
29,6,90638,9,4,4,1,2,1,0,0,40,39,0
36,4,162991,9,0,12,1,3,0,4737,0,36,8,0
27,4,175813,11,4,1,3,4,0,0,0,21,39,0
25,4,104675,11,2,7,0,4,1,0,0,40,39,0
51,4,41825,11,5,1,3,2,0,0,0,40,39,0
43,2,103398,8,5,3,3,4,1,0,0,34,39,0
42,4,190090,9,2,4,0,4,1,0,1860,47,39,1
24,4,296251,9,2,10,0,4,1,0,0,60,39,1
44,4,236004,9,4,3,1,4,1,0,0,40,39,0
27,0,40923,15,4,0,0,2,1,0,0,27,39,0
36,4,179079,11,4,4,4,4,0,4737,0,30,39,0
82,2,40667,14,2,10,0,4,1,0,1,40,0,1
25,4,243893,11,0,1,1,4,0,0,0,40,39,0
20,0,143053,11,4,0,1,4,1,0,0,20,39,0
38,2,184247,8,2,10,5,4,1,0,0,36,39,1
40,2,248470,12,2,10,0,4,1,0,0,61,39,1
43,4,142414,11,4,8,4,2,0,0,0,18,39,0
29,0,113757,9,2,0,0,4,1,0,0,33,39,0
37,4,185122,11,2,3,0,4,1,3,0,50,39,1
35,4,62195,11,4,1,1,2,0,0,0,40,39,0
25,4,144954,11,4,3,1,4,1,0,0,40,39,0
25,4,168860,9,2,12,0,4,1,1,0,20,39,0
35,4,168636,8,2,5,0,4,1,0,0,40,39,1
32,4,279193,11,4,12,1,4,1,0,0,31,39,0
36,4,31322,7,0,6,1,4,1,0,0,45,26,0
36,4,147501,9,4,12,1,4,0,0,0,23,39,0
30,4,138694,11,2,8,0,4,1,0,0,36,39,0
52,2,314778,11,2,8,0,2,1,1,0,40,39,0
27,4,192618,11,4,6,2,4,1,0,0,30,39,0
38,2,392256,14,2,10,0,4,1,0,0,60,39,1
46,4,207286,11,4,4,2,2,0,0,0,20,39,0
52,4,236003,11,4,3,1,4,1,0,0,40,39,0
55,0,171313,8,0,12,1,4,1,0,0,15,39,0
22,4,184130,9,4,6,3,4,0,0,0,40,39,0
43,4,175391,9,0,1,1,4,0,0,0,40,39,0
33,4,122487,9,2,12,0,4,1,0,0,49,39,0
38,6,586849,9,4,10,1,4,1,1,0,50,39,0
47,2,221575,11,2,4,0,4,0,7516,0,66,39,1
45,2,187836,12,2,10,0,4,1,0,0,40,39,1
42,2,69151,11,2,4,0,4,1,0,0,40,39,1
33,0,261504,15,4,0,3,4,1,0,0,15,11,0
40,6,63802,11,0,4,1,4,0,0,0,40,39,0
21,4,101067,15,2,6,0,4,1,0,0,40,39,0
45,4,203809,15,4,1,3,4,0,2704,0,40,39,0
66,4,193927,12,2,10,0,4,1,0,1837,50,39,1
34,4,82451,15,2,14,0,4,1,0,0,40,39,0
23,6,265549,9,4,5,2,4,0,0,0,40,39,0
36,4,113788,5,5,7,4,4,0,0,0,35,26,0
52,6,246934,11,2,7,0,4,1,0,0,77,37,1
47,4,141433,11,6,7,1,2,0,0,0,40,39,0
36,4,264448,9,4,12,4,4,0,0,0,40,14,0
43,4,99221,11,6,12,5,4,0,14766,0,60,39,1
32,5,497943,9,2,4,0,4,1,1,0,20,39,1
18,4,70527,15,4,6,3,4,1,0,0,21,39,0
21,4,225300,11,2,3,0,4,1,0,0,77,0,0
45,4,258789,5,2,3,0,4,1,0,0,40,39,1
66,4,257765,12,2,4,5,4,0,0,0,35,39,0
40,4,235540,11,4,6,3,4,1,0,0,40,39,0
34,7,164146,0,0,6,1,4,1,0,1851,40,39,0
46,4,112955,11,4,8,2,1,0,0,0,21,30,0
42,4,180409,11,4,4,3,4,1,2753,0,44,39,0
41,4,160851,11,2,8,5,4,0,0,0,35,39,1
22,2,368096,9,4,3,3,4,1,0,0,40,39,0
53,4,280011,10,2,10,0,1,1,30604,0,60,21,1
24,4,94900,11,4,3,3,4,0,0,0,46,24,0
40,4,146187,3,4,4,1,4,0,0,0,40,39,0
37,4,58632,12,6,10,1,4,0,0,0,44,39,0
36,4,97284,15,4,12,4,4,0,0,0,38,39,0
44,2,170876,9,2,4,0,4,1,0,0,40,39,1
37,4,201815,11,2,3,0,4,1,0,0,44,39,0
40,2,131721,15,6,10,1,4,0,0,0,40,39,0
46,4,242550,10,2,6,0,4,1,0,0,46,39,1
30,4,135301,9,4,11,3,2,1,0,0,40,39,0
28,4,63662,11,4,1,4,2,0,0,0,35,39,0
51,6,36271,9,2,12,0,4,1,0,0,40,39,0
25,4,312089,7,4,6,1,4,1,0,0,30,39,0
35,4,94293,11,4,8,1,1,0,0,0,21,24,0
47,4,193214,11,4,14,1,4,1,0,0,40,39,0
26,4,148312,1,4,1,2,4,0,0,0,29,10,0
33,4,277820,11,4,6,2,2,1,0,0,40,39,0
57,2,107042,15,2,0,2,4,0,0,0,40,39,0
38,4,44667,9,2,4,0,4,1,14889,0,61,39,1
52,6,210767,9,2,11,0,4,1,39386,0,40,39,1
44,4,213503,11,4,6,2,4,1,0,0,50,39,0
58,6,116091,15,4,4,1,4,0,0,0,21,39,0
55,4,187996,11,4,4,1,4,1,0,0,60,39,0
40,4,31511,9,4,12,1,4,1,0,0,74,39,1
23,4,68012,11,2,1,0,4,1,0,0,89,39,0
49,4,183422,11,2,8,0,4,1,0,0,40,26,0
36,4,232334,1,4,12,1,4,1,0,0,36,39,0
22,4,204391,9,4,4,3,4,0,0,0,50,39,0
51,2,127620,9,4,10,1,4,0,0,0,40,39,0
21,4,75715,1,4,1,3,4,1,0,0,40,39,0
42,4,462546,12,2,7,0,4,1,0,0,40,39,1
55,4,104125,11,2,10,0,4,1,0,0,40,39,0
62,4,148916,11,2,3,0,4,1,0,0,71,39,0
54,0,241381,7,6,12,4,4,0,0,0,29,39,0
54,4,178265,11,4,14,3,4,1,0,0,40,39,0
42,6,112978,9,4,12,1,4,1,0,0,39,39,0
53,4,94552,7,0,8,1,4,0,0,0,40,39,0
28,2,262019,11,4,14,2,4,1,0,1858,51,26,0
47,4,150665,13,0,3,1,4,1,0,0,40,14,0
37,4,163214,11,4,14,1,4,1,0,0,40,39,0
31,4,186005,11,4,7,3,2,0,0,0,40,39,0
29,4,71946,11,4,3,3,2,1,0,0,40,39,0
38,4,149859,9,0,12,1,4,0,0,0,40,39,0
58,0,321266,11,3,0,2,4,0,0,0,68,39,0
47,4,198796,7,2,4,0,4,1,0,0,40,39,1
63,4,111880,8,4,10,1,4,1,0,0,40,39,1
27,7,161763,9,2,10,0,1,0,0,0,44,40,0
46,4,38544,9,5,4,4,0,1,0,0,36,39,0
26,4,31299,11,4,6,1,4,1,0,0,40,39,0
43,4,185010,0,2,6,0,4,1,0,0,50,39,0
45,4,158364,11,2,4,0,1,1,4,0,60,39,1
34,4,308121,15,4,11,3,4,1,0,0,21,39,0
30,4,473602,15,2,6,0,4,1,0,0,50,39,0
38,4,112496,12,2,5,0,4,1,0,0,73,39,0
47,4,186030,11,0,3,1,4,0,0,0,43,39,0
62,7,226575,15,2,11,0,4,1,0,0,40,39,0
55,4,81133,9,1,11,2,4,1,0,0,40,39,0
64,4,120003,12,2,3,0,4,1,14880,0,38,0,1
25,4,66193,9,4,8,3,4,0,0,0,50,39,0
43,5,44308,7,2,4,0,4,1,7427,0,40,39,0
36,4,64780,9,4,4,1,4,1,0,0,50,39,0
71,0,181882,7,4,12,1,2,0,0,0,25,39,0
48,4,204579,7,5,8,2,2,0,0,0,40,39,0
19,4,210819,2,4,8,3,4,1,0,0,18,39,0
36,4,67575,11,4,12,1,4,0,0,0,23,39,0
50,6,144180,15,6,9,4,4,0,0,1861,40,39,1
43,4,156992,1,5,12,4,1,0,0,0,20,21,0
25,4,117170,15,4,4,3,4,0,0,0,40,39,0
29,4,28333,15,2,3,0,4,1,14799,0,74,39,0
34,4,84933,7,4,6,1,2,1,0,0,40,28,0
25,4,171966,11,4,1,1,4,0,0,0,40,39,0
36,4,134577,15,2,12,0,4,1,0,0,60,39,0
36,4,248388,5,2,6,0,4,1,0,0,60,39,1
23,4,332690,3,4,12,4,0,0,0,0,40,39,0
64,4,213316,11,2,12,0,4,1,0,0,46,39,0
23,4,71138,11,4,1,3,2,0,0,0,40,39,0
52,2,214968,8,2,1,0,4,1,0,0,40,39,0
45,4,269423,15,2,4,0,4,1,0,0,40,39,0
34,4,202481,8,2,13,5,0,0,0,0,60,39,1
47,4,112738,11,6,12,3,4,0,0,0,30,39,0
32,4,476060,3,2,4,2,1,1,4741,0,51,25,0
23,4,161283,11,4,14,2,4,1,0,0,36,39,0
39,4,197407,11,2,6,0,4,1,14754,0,49,39,0
23,4,62287,11,2,3,0,4,1,2,0,40,39,0
23,7,173442,15,2,1,0,4,1,0,0,40,39,0
23,4,141153,15,4,14,1,4,1,0,0,40,39,0
46,4,154821,11,3,3,1,4,1,0,0,40,20,1
37,4,313740,11,0,6,2,1,1,0,0,50,35,0
20,4,198730,11,4,12,3,0,0,0,0,20,39,0
47,4,317485,3,4,12,3,4,1,0,0,44,39,0
60,4,65527,1,2,5,2,4,0,0,0,40,39,0
43,4,72465,15,0,3,1,4,1,0,0,50,39,0
27,4,216112,1,4,12,3,4,0,0,0,22,26,0
37,4,158696,12,2,10,0,4,0,0,0,48,0,1
46,4,491111,3,2,5,0,4,1,0,0,50,39,0
46,4,122845,11,5,8,4,4,0,0,0,25,0,0
35,4,195105,11,2,6,0,4,1,0,0,50,39,0
42,4,118921,4,4,8,3,4,1,0,0,30,13,0
24,4,160822,9,4,12,3,4,0,0,0,10,39,0
43,4,165509,11,2,5,0,4,1,0,0,48,39,0
35,0,182041,11,4,0,1,4,0,0,1858,17,39,0
51,4,65900,15,0,1,4,2,0,0,0,40,39,0
43,4,138783,9,0,12,4,4,0,0,0,19,39,0
19,7,148015,15,4,6,1,4,1,0,0,22,39,0
24,4,153217,11,4,12,3,4,0,0,0,20,39,0
41,4,110839,8,6,8,4,4,0,0,0,34,39,0
49,6,133587,11,2,3,0,4,1,0,0,40,39,0
62,2,31150,15,0,0,2,4,1,0,0,25,39,0
38,4,189831,9,2,4,5,4,0,0,0,21,39,1
34,6,241497,1,2,5,0,4,1,0,0,40,39,0
50,2,824689,5,5,8,4,2,1,0,0,40,39,0
36,4,130210,11,4,7,4,4,0,0,0,30,39,0
34,4,150065,9,4,8,4,1,0,0,0,70,0,0
58,4,114372,11,6,12,4,4,0,0,0,40,39,0
50,4,176632,15,4,3,3,4,1,0,0,40,39,0
30,4,62603,9,4,12,1,4,1,39065,0,43,39,1
58,7,88353,15,2,1,0,4,1,0,0,75,39,0
37,4,461389,9,4,12,3,4,0,0,0,31,39,0
25,4,153549,11,4,1,4,4,0,0,0,40,39,0
37,4,161126,15,4,14,1,4,1,0,0,19,39,1
46,6,83147,7,5,8,3,4,1,0,0,40,39,0
45,4,215171,11,2,12,3,0,1,0,0,36,39,0
30,4,115215,11,4,8,3,4,1,0,0,46,0,0
37,4,34316,15,4,6,3,4,0,0,0,30,39,0
25,6,149955,1,5,0,4,0,0,0,0,24,39,0
29,4,110586,15,4,12,3,4,0,0,0,36,39,0
27,6,48752,0,4,3,1,2,1,0,0,17,39,0
46,4,94491,10,2,11,0,4,1,7412,0,44,39,1
34,4,170897,7,2,1,2,4,1,0,0,40,39,0
17,0,414772,11,2,14,2,2,1,0,0,25,39,0
26,4,326487,15,0,3,1,4,1,0,0,31,39,0
63,4,632368,5,2,3,0,4,1,0,0,21,39,0
67,6,270936,10,2,10,0,4,1,0,0,40,39,0
30,4,110842,15,4,8,3,4,0,0,0,30,39,0
52,4,253019,9,0,5,1,4,0,0,0,35,39,0
52,4,147976,12,6,13,1,4,0,0,0,40,39,0
27,4,79019,9,4,4,3,2,0,2755,0,40,39,0
32,2,36124,9,4,10,4,4,0,0,0,22,39,0
37,3,203176,11,5,0,2,1,0,0,0,40,36,0
25,4,78406,1,4,8,3,4,0,0,0,27,39,0
49,4,170592,11,2,5,0,4,1,0,0,60,39,0
37,4,267386,12,2,10,5,4,1,4780,0,52,39,1
40,4,214774,5,4,8,2,4,1,0,0,31,39,0
18,4,167216,1,4,8,3,2,0,0,0,21,39,0
35,4,250294,15,4,13,3,4,0,0,0,40,39,0
21,4,239315,13,4,12,1,4,1,0,1828,40,39,0
51,6,122547,9,4,12,3,4,1,0,0,23,39,0
31,4,198614,9,4,6,1,4,0,0,0,20,39,0
43,4,253818,11,2,4,0,4,1,2809,0,35,39,1
68,7,135516,11,2,8,0,4,1,0,0,30,39,0
61,4,226987,5,5,11,4,4,1,0,0,76,39,1
31,1,212103,11,0,3,0,2,1,0,0,60,0,0
54,4,256572,9,4,8,2,4,1,0,0,78,26,0
46,4,64899,11,2,14,0,4,1,0,0,40,39,1
24,4,174061,11,4,6,1,4,1,0,0,44,0,0
43,4,291076,15,2,3,0,4,1,0,0,60,39,1
57,2,389477,5,2,10,0,4,1,0,0,35,39,1
76,4,173329,15,4,12,1,4,0,0,0,49,39,1
62,4,219082,11,0,4,1,4,1,0,0,37,39,0
45,4,116028,11,2,12,0,4,1,0,0,50,39,0
49,2,189803,11,2,14,0,4,1,7409,0,40,39,1
27,4,247161,15,2,6,0,4,1,0,0,40,39,0
19,4,76268,11,4,12,4,0,0,0,0,35,39,0
62,4,46216,11,6,0,2,4,1,0,0,51,39,0
19,4,311806,15,2,6,0,4,1,0,0,40,39,0
39,4,106945,11,6,12,1,4,0,0,0,35,39,0
32,7,220315,7,4,1,1,4,1,0,0,40,39,0
21,4,200311,11,4,8,1,2,0,0,0,40,39,0
36,4,166258,9,2,12,0,1,1,4559,0,59,19,1
36,4,188149,11,4,3,3,4,1,0,0,36,39,0
35,4,183681,9,2,3,0,2,1,0,0,44,39,1
43,4,195698,11,2,3,0,4,1,0,0,60,39,0
35,2,215312,15,6,1,4,2,0,0,0,46,39,0
34,4,243504,15,4,12,2,4,1,0,0,48,39,0
23,4,153028,9,2,10,0,4,1,1,0,49,39,0
27,2,130630,1,4,8,3,2,0,0,0,29,39,0
20,4,122698,5,0,7,4,4,0,0,0,19,39,0
20,4,112665,1,4,1,3,4,0,0,0,40,39,0
26,4,367981,11,0,7,2,4,1,0,0,40,39,0
60,6,170148,3,2,5,0,4,1,0,0,34,39,1
44,4,195149,7,5,1,5,4,0,0,0,40,39,1
42,4,229367,12,4,10,1,4,1,0,0,40,39,0
22,4,139389,1,2,12,0,4,1,0,0,19,39,0
22,4,701297,11,4,3,3,4,1,0,0,40,39,0
57,2,166336,10,2,10,0,4,1,7422,0,60,39,1
33,4,144310,8,0,1,1,4,0,0,0,40,39,0
25,7,154435,15,2,8,0,4,1,0,0,40,39,0
39,4,351182,15,4,12,1,4,1,0,0,30,39,0
41,6,143967,11,4,12,3,4,1,2734,0,48,39,0
61,4,205116,5,2,7,0,4,1,14779,0,51,26,0
33,4,241281,11,5,8,3,2,1,0,0,36,26,0
33,4,140442,7,0,12,1,4,1,0,0,42,39,0
42,6,256514,11,4,1,1,4,1,0,0,40,39,0
38,4,101924,8,2,5,0,4,1,0,0,44,39,0
35,4,283744,11,2,3,0,4,1,0,0,74,39,0
83,4,283165,13,6,1,1,2,0,0,0,40,39,0
73,0,132057,11,5,0,3,4,0,0,0,17,17,0
42,4,202590,11,4,1,3,4,0,0,0,17,39,0
50,4,74177,11,0,8,4,4,0,0,0,31,39,0
27,6,61618,8,5,5,1,0,0,0,0,67,39,0
20,4,129912,9,4,12,3,4,1,2693,0,17,39,0
55,4,145895,15,4,12,3,4,0,0,0,40,39,0
37,4,174610,11,2,1,5,4,0,0,0,21,39,1
21,2,34868,15,2,10,0,4,1,0,0,32,39,0
32,4,347136,0,2,6,0,4,1,0,0,40,39,0
17,7,198713,11,4,8,3,4,0,0,0,17,39,0
48,5,231332,12,2,10,0,4,1,0,0,60,21,1
30,4,194650,14,4,4,1,4,1,0,0,40,39,0
44,4,170431,12,4,6,1,4,1,0,0,20,39,0
39,4,207588,9,4,10,1,4,1,0,0,40,21,0
27,4,114937,1,2,6,0,2,1,0,0,40,39,0
59,0,257368,11,2,0,0,4,1,39410,0,24,39,0
50,6,99030,11,2,10,0,4,1,0,0,40,39,0
37,4,32700,12,2,10,0,4,1,0,0,60,39,1
33,4,196780,9,2,12,5,0,1,14772,1869,36,39,1
45,4,191084,7,4,4,1,4,0,0,0,53,11,0
49,2,202477,11,2,1,0,2,1,0,0,40,39,0
23,4,144243,15,4,1,3,4,0,0,0,30,39,0
45,4,141295,15,2,12,0,4,1,0,0,40,39,0
42,4,180597,11,6,1,4,4,0,0,0,40,39,0
46,2,163042,7,2,11,0,4,1,0,0,45,39,1
35,4,174568,11,2,3,0,4,1,7,0,40,39,0
58,4,422577,5,2,6,0,4,1,0,0,18,26,0
40,6,184039,15,2,3,0,4,1,0,0,75,39,0
63,6,225505,1,2,4,0,4,1,0,0,85,39,0
36,4,280641,5,0,8,1,4,0,0,0,20,26,0
32,4,114806,11,4,3,3,4,1,2714,0,43,39,0
22,4,63982,6,2,4,2,1,1,0,0,40,39,0
33,4,429198,13,5,8,2,4,1,0,0,40,39,0
48,4,278172,11,4,12,3,4,1,0,0,30,39,0
69,2,163964,5,2,7,0,4,1,0,0,40,39,0
18,4,201077,11,4,12,3,4,0,0,0,30,39,0
42,4,316426,5,2,7,0,4,1,1,0,60,26,0
25,4,201365,15,4,1,4,4,0,0,0,21,0,0
37,4,344156,9,2,4,0,4,1,0,0,53,39,0
56,2,116322,5,2,9,0,4,1,0,0,19,39,0
29,4,33763,8,4,12,3,4,1,0,0,45,39,0
30,4,184586,9,2,10,0,1,1,0,0,60,21,0
37,7,306650,12,2,4,0,4,1,0,0,40,39,0
54,4,250935,0,0,7,1,4,0,0,0,26,39,0
43,4,30212,9,2,4,0,4,1,0,1868,50,39,1
48,4,369984,9,4,12,1,4,0,0,0,45,39,0
69,4,113056,11,4,1,5,4,0,14749,0,29,39,1
55,4,280491,15,2,4,0,4,1,7415,0,61,39,1
45,4,210001,11,0,3,2,4,0,2735,1871,36,39,0
78,2,81287,15,5,12,1,4,1,0,0,38,21,0
35,4,202444,15,2,4,5,4,0,0,0,20,39,0
49,4,399177,15,2,7,0,4,1,0,0,40,39,1
28,4,251871,9,2,7,0,4,1,0,0,40,39,0
27,2,117165,11,2,11,0,4,1,0,0,40,39,0
44,4,117095,15,4,3,3,2,0,3,0,40,39,1
26,6,278757,9,0,12,1,4,1,0,0,54,39,0
59,4,185452,5,2,7,0,4,1,4848,0,44,39,0
19,0,202469,15,4,0,3,4,0,0,0,17,39,0
27,4,334711,15,4,12,3,4,1,0,0,36,39,0
39,4,33676,5,2,10,2,4,0,0,0,23,39,1
44,4,218047,11,0,6,1,4,1,0,0,50,39,0
57,4,275676,9,1,12,1,4,0,14793,0,36,39,0
29,4,194214,15,2,12,0,4,1,0,0,20,39,0
49,7,141102,15,2,13,0,4,1,7440,0,40,39,1
33,4,282539,11,4,8,3,4,1,0,0,50,13,0
22,4,112914,11,4,12,3,4,0,0,0,16,39,0
39,4,184199,11,4,8,3,4,0,0,0,20,39,0
27,4,221260,9,4,7,4,4,0,0,0,40,39,0
52,4,189330,11,2,4,0,4,0,0,1858,50,39,0
61,4,127766,1,6,1,4,4,0,0,0,37,39,0
34,2,354856,12,2,10,2,4,0,0,0,33,39,0
41,4,336426,15,0,13,4,4,0,0,0,40,39,0
38,4,209776,9,0,12,2,4,0,0,0,30,39,0
34,4,162358,9,2,10,0,4,1,0,1849,40,39,1
19,4,76823,11,4,6,3,4,1,0,0,40,39,0
46,4,62197,11,0,4,4,4,0,0,0,40,39,0
50,4,216157,9,4,12,1,4,1,0,0,22,39,0
32,4,113476,9,4,10,3,4,1,0,0,32,39,0
34,4,123657,8,0,4,1,4,0,14748,0,36,39,1
23,4,70984,11,4,3,3,4,1,0,0,40,39,0
38,4,146410,11,4,1,5,4,0,2748,0,31,39,0
24,4,197456,7,0,4,4,4,0,0,0,60,39,1
40,2,107087,13,5,3,0,4,1,0,0,40,39,0
31,4,102568,11,2,3,0,4,1,2801,0,44,39,0
25,4,203020,1,4,10,1,4,1,0,0,37,11,0
23,3,589520,11,4,4,3,4,0,0,0,40,39,0
44,4,187739,11,4,12,3,4,0,0,0,35,39,0
60,7,156259,12,2,7,0,4,1,0,0,40,39,1
27,4,51710,11,2,7,0,4,1,14758,0,60,39,1
34,4,241550,9,4,12,1,4,1,0,0,61,39,0
33,4,288450,13,2,4,0,2,1,0,0,40,19,0
20,4,252966,1,2,3,0,4,1,0,0,40,39,0
44,6,29403,15,0,10,2,0,0,0,0,26,39,1
26,4,141087,12,4,10,1,4,0,0,0,40,39,0
29,1,303207,9,2,4,0,4,1,0,0,50,39,0
39,4,51361,11,5,1,2,4,0,0,0,35,39,0
26,4,106894,11,0,1,4,0,0,0,0,60,39,1
17,0,52463,15,4,0,3,2,1,0,0,20,39,0
35,4,186380,9,4,4,3,4,1,0,0,50,39,0
19,6,303310,1,4,8,3,4,1,0,0,15,39,0
38,4,143992,11,0,8,2,4,1,0,0,40,21,0
