age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
35,6,94723,10,0,3,1,4,1,0,0,40,0,0
41,4,125370,11,4,3,3,4,1,0,0,43,39,0
33,4,60418,11,0,4,4,4,0,0,0,77,27,0
32,6,40591,7,2,5,0,0,1,0,0,86,39,0
33,6,117079,15,4,12,3,4,1,4786,0,30,39,0
48,4,155216,11,2,3,0,4,1,2759,0,40,39,0
22,4,191157,11,4,6,3,4,0,0,0,20,39,0
41,4,51929,11,2,12,5,4,0,0,1864,75,39,0
40,4,31566,15,2,3,0,4,1,2679,0,45,39,0
23,4,152607,11,4,12,1,4,0,0,0,35,39,0
54,6,181115,11,2,12,0,4,1,0,0,42,39,0
22,4,113465,9,2,4,0,2,1,0,0,40,37,0
62,6,63072,1,4,9,3,4,0,0,0,31,0,0
45,6,120346,11,2,3,0,4,1,0,0,40,39,0
43,4,162015,11,0,3,1,4,1,0,0,75,39,0
38,2,121893,11,2,11,0,4,1,0,0,60,39,0
55,0,60189,11,4,8,2,2,1,0,0,40,39,0
35,4,174345,15,4,8,3,2,0,0,0,33,39,0
21,0,107506,11,4,0,3,4,1,0,0,40,39,0
22,4,109863,11,2,10,0,4,1,2921,0,40,39,0
46,4,216084,11,0,1,1,4,0,0,0,40,39,0
33,4,187664,11,2,14,0,4,1,0,0,34,39,0
85,0,215483,15,2,0,0,4,1,0,0,40,39,0
34,4,144868,11,2,3,0,4,1,0,0,50,26,0
37,4,252998,15,2,12,0,4,1,0,0,41,39,0
40,4,166474,9,2,4,0,4,1,4745,0,60,39,1
40,4,60290,1,4,12,4,4,0,0,0,28,39,0
47,4,237587,3,0,3,1,4,1,0,0,50,39,0
56,4,112282,15,4,12,3,4,0,0,0,16,39,0
46,4,366662,15,4,13,1,4,1,0,0,40,39,0
40,5,194319,8,2,3,0,4,1,0,0,75,39,0
36,4,59702,11,2,4,0,4,1,0,0,60,39,1
25,4,204332,11,0,7,2,4,1,0,0,40,39,0
68,4,80938,0,6,6,3,4,1,0,0,30,39,0
37,4,146186,11,2,12,3,4,0,0,0,57,39,0
64,4,176485,7,2,7,0,4,0,0,0,40,9,0
44,4,199963,12,0,10,2,2,1,0,0,46,39,0
27,1,206618,11,0,9,4,4,0,0,0,9,24,0
40,4,280197,9,2,4,0,4,1,2988,0,40,39,1
54,4,138422,11,2,7,0,4,1,0,0,40,39,1
47,4,63901,9,4,3,1,2,1,0,0,40,39,0
20,4,104879,11,4,1,1,4,0,0,0,40,39,0
25,4,187802,11,2,12,0,4,1,0,0,21,39,0
48,4,174274,9,2,10,0,2,1,0,0,36,39,1
25,0,189743,15,4,0,1,4,1,0,0,22,39,0
54,4,239028,8,4,8,3,4,0,0,0,40,39,0
43,4,32247,12,0,12,1,4,0,0,0,30,39,0
22,4,225186,11,4,12,1,4,1,0,0,45,39,0
33,2,163417,9,5,11,3,4,1,0,0,40,39,0
34,4,155428,1,4,8,3,4,1,0,0,30,39,0
43,7,102355,9,2,4,0,4,1,0,0,40,39,0
31,4,232527,9,4,12,3,4,1,0,0,17,39,0
46,5,112066,9,2,10,0,4,1,0,0,35,0,0
25,6,138033,11,4,7,1,4,1,0,0,40,39,0
37,4,162448,7,2,4,5,4,0,0,0,43,39,1
35,4,139812,15,4,12,1,4,0,0,0,30,39,0
32,6,56481,15,4,9,1,4,1,0,0,30,39,0
29,4,339792,11,5,7,2,4,0,0,0,40,26,0
44,4,511951,15,4,1,2,4,1,0,0,22,39,1
17,4,116217,11,0,12,1,4,0,0,0,15,39,0
29,2,284231,2,4,8,3,4,0,0,0,44,39,0
39,2,242910,9,2,10,0,4,0,0,0,40,0,0
34,4,199863,11,0,3,4,2,1,0,0,40,17,0
48,4,88512,12,2,10,0,4,1,0,0,40,34,1
56,6,99938,9,2,4,0,4,1,0,0,36,39,0
67,4,176439,7,0,3,0,4,1,0,0,40,39,0
44,4,402970,9,2,13,0,4,1,7468,0,78,39,1
62,5,116145,11,2,8,0,4,1,0,1865,51,39,0
36,4,377624,11,4,6,3,4,1,0,0,19,39,0
25,4,180004,1,4,12,1,4,1,2791,0,99,0,0
19,0,128260,15,0,0,1,4,1,0,0,23,39,0
50,4,233589,7,6,1,4,2,0,0,0,40,39,0
42,4,165463,9,0,5,2,4,1,0,0,40,39,0
24,4,75089,9,0,1,3,4,0,0,0,40,39,0
35,5,354124,11,2,12,0,4,1,0,0,45,39,0
20,4,60499,11,2,3,0,2,1,0,0,40,39,0
41,4,175306,11,4,1,4,4,0,0,0,29,39,0
42,4,86577,15,2,8,0,4,1,0,0,40,39,1
48,2,106440,11,2,10,0,4,1,0,0,60,39,1
45,4,194619,11,5,7,4,4,0,0,0,40,39,0
37,2,216881,8,4,6,2,4,1,0,0,32,39,0
26,7,360879,15,4,8,1,4,1,0,0,22,0,0
52,1,300685,11,2,1,0,4,0,0,0,38,39,1
35,4,158405,11,2,4,0,4,1,7414,0,44,39,1
71,0,205300,11,2,0,0,4,1,0,0,40,39,0
44,1,59000,11,2,4,0,4,1,0,0,40,39,0
35,2,65385,11,0,14,1,4,0,0,1866,36,39,0
25,4,356066,9,4,4,1,4,1,0,0,60,39,0
27,4,73627,7,4,5,3,2,0,0,0,40,39,0
33,4,148669,5,2,6,0,4,1,0,0,22,26,0
49,4,231479,0,5,6,3,4,1,0,0,47,39,0
43,4,187096,15,4,8,1,4,0,0,0,30,39,0
24,4,120663,15,4,6,3,2,1,4743,0,40,39,0
50,4,126243,11,2,4,0,4,1,7453,0,60,39,1
40,4,245357,7,2,4,0,4,1,0,0,51,39,1
36,4,435019,7,5,1,4,4,0,0,0,40,39,0
55,4,244811,11,4,1,4,4,0,0,0,40,39,0
60,6,120201,5,2,4,0,4,1,0,0,44,39,0
36,4,50238,15,4,8,4,2,0,0,0,40,39,0
54,4,204171,11,0,1,1,4,0,0,0,40,39,0
47,4,46169,7,4,1,1,0,0,0,0,44,39,0
25,4,349007,11,2,8,0,2,1,2,0,40,39,0
29,4,113699,11,4,12,3,4,0,0,0,30,39,0
53,2,231647,15,2,4,0,4,1,0,0,77,39,1
54,4,184339,11,2,3,0,4,1,0,0,40,39,0
24,4,198129,11,4,8,1,2,0,0,0,40,39,0
61,2,326024,11,2,12,0,4,1,39136,0,35,39,1
44,4,131282,11,2,12,0,4,1,0,0,37,39,0
24,4,193138,15,2,1,0,4,1,0,0,75,39,0
52,4,298400,4,3,6,3,4,1,0,0,30,26,0
21,7,235199,15,2,1,2,4,0,0,0,40,39,0
36,4,176180,9,4,12,1,4,0,0,0,75,39,0
60,4,236189,8,4,8,1,4,1,0,0,28,39,0
52,4,500741,5,2,5,3,0,1,0,0,16,39,0
53,4,154996,9,2,6,0,4,1,0,0,50,39,0
31,4,102887,9,6,1,4,4,0,0,0,16,39,0
54,4,227560,15,4,12,1,4,1,0,0,40,39,0
42,4,153531,12,4,10,1,4,0,0,0,30,39,0
40,6,33269,9,6,10,1,2,0,0,0,31,39,0
25,4,120364,9,4,10,1,4,0,0,0,44,39,1
36,4,185832,7,5,7,4,2,1,0,0,22,39,1
26,4,199964,11,4,14,3,2,1,0,0,40,39,0
31,4,260450,15,4,3,3,4,1,0,0,40,39,0
43,2,110202,12,6,10,1,4,0,0,0,40,39,1
58,7,485942,1,2,8,0,4,1,0,0,21,39,0
41,0,241395,11,4,0,3,4,1,0,0,53,39,0
54,4,147692,14,2,10,0,4,0,0,0,44,21,1
34,7,194560,11,2,3,0,4,1,0,0,40,39,0
34,4,120726,11,5,7,4,2,0,0,0,36,10,0
48,4,184430,11,4,1,3,4,1,0,0,40,39,0
58,2,88442,9,2,10,5,4,0,7450,0,40,39,1
27,2,441491,10,2,11,0,4,1,7428,0,62,0,0
43,4,122805,15,4,1,1,4,1,0,0,20,39,0
66,4,145336,7,6,7,4,4,0,0,0,40,39,1
34,6,128178,11,2,3,0,4,1,1,0,40,39,0
35,4,200207,13,0,10,1,4,0,0,0,40,39,0
81,4,43145,11,2,1,2,4,0,0,0,40,39,0
28,2,27921,5,2,11,2,4,0,0,0,21,39,0
19,4,31571,15,4,8,3,4,0,0,0,20,39,0
48,4,177495,11,2,10,0,4,1,0,0,44,39,0
36,4,304582,7,4,6,2,4,1,0,0,50,39,1
26,4,63469,11,2,14,0,4,1,0,0,40,39,0
30,4,185076,1,4,8,3,4,0,0,0,40,39,0
18,4,86186,1,4,8,3,4,0,0,0,40,39,0
32,4,403323,11,4,6,3,4,1,0,0,30,39,0
33,4,71412,15,2,12,3,4,0,0,0,16,39,0
69,4,161375,7,2,10,0,4,1,7453,0,40,39,1
41,2,260753,9,2,4,0,4,1,0,0,51,39,0
44,4,183965,11,2,3,0,4,1,2803,0,40,39,0
49,4,201400,11,3,12,4,4,0,0,0,23,39,0
41,2,167758,12,2,10,0,4,1,7440,0,44,39,0
62,2,202541,9,0,10,1,4,0,0,0,40,39,0
35,4,111696,11,4,8,3,4,1,0,0,40,39,0
24,1,176814,7,3,3,4,4,1,3,0,40,39,0
38,4,193142,4,0,8,4,4,0,0,0,30,39,0
65,4,107625,1,6,1,2,4,0,0,0,40,39,0
46,4,248226,15,2,5,0,4,1,0,0,62,39,0
47,2,183074,15,4,1,1,4,0,0,0,44,39,0
43,4,174151,1,4,12,3,4,1,0,0,30,39,0
29,4,232934,1,4,6,3,4,1,0,0,20,26,0
44,2,191439,9,2,10,0,4,1,0,0,45,39,0
50,4,395634,0,0,6,2,4,1,0,0,30,39,0
34,4,148851,5,5,6,3,4,1,0,0,42,21,0
26,4,74626,9,4,4,1,2,1,0,0,40,39,0
30,4,37237,7,4,4,1,4,1,0,0,61,39,0
26,7,769788,9,4,1,3,4,0,0,0,14,39,0
26,4,302937,9,4,6,1,4,1,0,0,50,39,0
32,4,134769,1,5,7,3,4,1,2756,0,40,39,0
33,4,53567,11,4,12,3,4,0,0,0,17,39,0
22,4,205078,15,4,8,1,4,1,0,0,31,39,0
37,4,47668,15,4,1,3,4,0,0,0,30,39,0
37,6,157164,11,2,1,5,4,0,0,0,44,39,0
23,4,163653,1,2,3,0,4,1,0,0,40,39,0
27,4,34284,9,4,10,1,2,0,0,0,40,39,0
50,4,180490,12,4,10,1,4,1,0,0,44,39,0
60,4,172118,15,2,8,0,4,1,0,0,46,39,1
28,4,78095,9,4,12,3,2,0,0,0,30,39,0
55,2,151101,2,6,8,4,4,0,0,0,32,39,0
60,2,159694,11,2,10,0,4,1,0,0,40,39,1
29,4,71597,15,4,14,3,4,0,0,0,40,39,0
44,4,173530,12,4,10,1,4,0,0,0,22,39,0
25,4,64249,11,4,12,3,4,0,0,0,30,39,0
30,4,192963,11,4,8,2,2,0,0,0,40,39,0
79,6,181934,9,6,10,1,4,0,0,0,57,39,1
49,4,184388,15,1,1,4,2,0,0,0,40,21,0
34,4,182302,11,2,12,0,4,1,0,0,40,39,0
26,0,22113,11,3,5,1,4,1,0,0,23,39,0
63,1,224939,15,2,4,0,4,1,0,0,53,39,0
28,4,149705,11,5,8,4,4,0,0,0,35,39,0
35,4,240557,15,2,10,1,4,0,0,0,20,39,0
46,6,73475,9,0,10,1,4,1,0,0,38,39,0
38,4,224211,15,2,1,0,2,1,0,0,76,39,0
43,4,105838,15,2,4,0,4,1,2706,0,44,39,0
60,0,67626,15,6,0,4,0,0,0,0,31,39,0
19,4,156133,11,4,3,3,2,1,1,0,40,39,0
38,4,130808,11,4,6,3,4,1,0,0,44,39,0
40,4,132139,11,4,12,1,4,0,0,0,44,39,0
27,4,234502,1,4,8,3,4,0,0,0,40,39,0
33,4,153897,9,4,4,1,4,0,0,0,45,39,0
42,4,176593,7,2,3,0,4,1,0,1854,40,39,0
41,7,64475,15,4,1,4,0,0,0,0,40,39,0
28,4,76451,11,0,12,1,4,0,0,0,50,0,0
41,4,143151,11,4,4,1,4,0,4538,0,55,11,0
18,4,389262,11,2,8,0,4,1,0,0,40,39,0
25,4,142674,11,4,6,1,4,1,0,0,50,39,0
41,4,350186,11,2,6,2,4,1,0,0,40,39,0
35,7,120599,9,0,5,0,4,1,0,0,51,39,0
53,4,70450,15,4,9,4,1,0,0,0,31,30,0
43,6,191589,9,0,1,1,4,1,0,0,40,39,0
44,2,351413,9,2,12,5,4,0,7415,1866,36,39,1
26,4,208269,9,0,8,1,4,0,0,0,40,39,0
44,4,261805,9,0,10,1,4,1,0,0,47,39,0
37,4,119064,11,2,12,0,4,1,0,0,59,39,0
55,6,359566,5,2,10,0,4,1,7560,0,61,11,1
47,2,179786,12,2,3,0,2,1,0,0,40,39,0
51,4,148107,11,2,7,2,4,0,0,0,47,39,0
31,4,347682,9,2,4,0,4,1,0,0,76,39,0
32,4,69531,11,4,12,3,2,0,0,0,40,30,0
35,4,1122776,0,4,7,1,4,1,0,0,40,21,0
50,6,118463,5,2,11,0,4,1,0,0,33,39,0
77,0,63372,1,6,0,2,4,0,0,0,31,39,0
31,4,199363,0,4,8,3,2,1,0,0,29,39,0
49,6,95472,11,2,3,0,4,1,0,0,75,39,1
40,2,240021,9,2,10,0,4,1,0,0,45,39,1
40,6,85299,11,2,8,0,0,1,0,0,36,39,0
36,4,343355,11,4,6,4,4,1,14765,0,60,39,1
20,4,200724,2,4,6,3,4,1,0,0,21,39,0
62,4,186197,11,2,14,0,4,1,0,0,40,39,0
19,4,43547,11,4,8,3,2,0,0,1,22,39,0
57,1,211737,12,4,4,1,4,1,0,0,60,39,0
41,2,266402,12,2,5,0,4,1,0,0,40,39,0
57,6,325853,11,2,1,0,4,0,0,0,48,39,0
56,6,157412,9,2,12,5,4,0,0,0,43,39,1
42,4,119270,11,2,1,0,4,1,0,0,50,39,0
35,1,133513,9,2,10,0,4,1,0,0,40,39,1
41,4,274916,12,2,6,0,4,1,0,0,40,20,0
38,4,112169,11,5,7,2,4,1,0,0,36,37,0
53,2,145983,12,2,10,0,4,1,0,0,60,39,1
29,4,26846,9,4,10,4,0,0,0,0,41,39,0
52,1,200161,12,2,10,5,4,0,0,1849,40,39,1
19,4,113104,11,4,6,1,4,1,0,0,32,39,0
23,4,159533,9,4,1,2,4,0,0,0,40,39,0
33,4,128930,11,4,7,3,0,1,0,0,45,21,0
59,1,180738,7,4,1,1,4,1,0,0,40,39,0
52,0,48434,8,6,0,4,2,0,0,0,31,39,0
72,0,254539,0,6,0,4,2,0,0,0,7,39,0
31,4,119727,15,4,1,3,2,1,0,0,40,39,0
22,4,114965,1,0,3,3,4,1,0,0,68,39,0
47,4,44394,9,0,11,1,4,1,0,0,40,39,0
27,4,175819,15,4,3,3,4,1,0,0,40,39,0
25,4,1478240,11,4,7,1,4,1,0,0,35,39,0
26,4,122568,9,4,3,1,4,1,0,0,40,39,0
30,4,147848,9,4,4,3,4,0,0,0,40,39,0
25,4,197228,9,4,5,1,4,1,0,0,76,39,0
30,0,193659,11,0,0,4,4,0,0,0,50,39,0
43,4,93848,9,4,12,0,4,1,39231,0,17,39,1
21,4,55800,11,2,8,0,4,1,0,0,76,39,0
46,4,156515,11,2,12,0,4,1,0,0,62,39,0
22,4,305185,15,4,1,1,4,1,0,0,19,39,0
43,6,64576,10,2,5,0,2,0,1,0,45,39,1
34,4,136231,9,4,12,3,4,0,2746,0,40,39,0
35,4,333545,15,2,7,0,4,1,0,0,51,39,1
44,4,169874,0,0,1,1,4,0,0,0,40,36,0
30,4,114647,9,4,1,3,4,0,2710,0,44,39,0
43,4,26912,7,6,4,1,4,1,0,0,60,39,1
29,4,161229,8,4,1,3,4,1,0,0,40,39,0
21,4,56515,15,4,12,3,4,1,0,0,21,39,0
71,0,172824,15,2,0,2,4,0,0,0,21,39,0
39,4,149239,11,6,1,2,4,0,0,0,29,39,0
34,4,196976,15,2,3,0,4,1,0,1854,48,39,1
42,4,161644,0,2,6,0,4,1,0,0,48,39,0
49,4,267196,11,2,4,0,4,1,4741,0,50,39,1
31,4,248067,15,4,12,3,4,0,0,0,21,39,0
40,6,113467,9,2,4,0,4,1,1,0,60,39,1
46,4,161628,11,0,12,1,4,0,0,1862,40,39,0
47,1,258299,15,0,3,1,2,1,0,0,40,39,0
35,4,304926,9,4,11,1,4,1,0,0,40,39,0
25,0,79624,9,4,4,3,2,0,0,0,60,21,0
65,4,207417,15,4,1,2,4,1,0,0,50,39,0
22,4,460416,15,4,1,3,4,0,0,0,20,39,0
54,2,273314,9,2,10,0,4,1,0,0,52,39,0
38,4,272175,5,2,3,0,4,1,0,0,40,26,0
35,4,201692,11,2,3,0,2,1,0,0,40,39,0
21,4,178561,11,2,6,0,4,1,0,0,40,39,0
39,4,265551,9,2,4,0,4,1,7459,0,50,39,1
43,6,138782,11,2,8,0,4,1,0,0,50,39,1
45,4,189227,15,2,12,0,4,1,14796,0,51,39,1
36,6,294674,10,2,10,5,2,0,2740,0,40,39,1
46,2,143006,11,2,11,5,4,1,20,0,40,11,1
46,4,241693,9,0,4,1,1,1,0,1858,40,32,0
20,0,109612,11,4,0,2,2,0,0,0,40,39,0
65,4,185806,9,2,4,0,4,1,0,0,50,39,1
39,4,224551,11,5,1,2,4,0,0,0,40,39,0
18,4,197958,15,4,6,3,4,1,0,0,21,39,0
57,0,96581,11,5,0,4,4,0,0,0,34,39,0
64,0,38982,15,2,0,0,4,1,0,0,27,39,0
23,4,301673,9,4,10,1,4,1,14791,0,51,39,1
31,4,196311,10,2,13,0,4,1,0,0,73,39,0
30,4,184694,10,2,10,0,1,1,4741,0,40,19,1
34,7,126329,12,2,10,0,4,1,1,1847,40,39,0
33,4,141139,11,2,5,0,4,1,0,0,40,39,0
18,4,134117,1,4,8,3,4,0,0,0,36,39,0
63,6,105090,11,2,3,0,4,1,0,0,51,39,0
31,4,190582,11,0,1,4,4,0,0,0,35,39,0
32,4,155960,7,2,3,0,1,1,0,0,40,34,0
38,5,425807,7,2,13,0,4,1,0,0,40,39,1
48,1,188207,11,0,1,4,2,0,0,0,40,39,0
41,4,142762,1,4,12,3,4,1,0,0,16,39,0
38,4,96639,15,4,12,4,4,0,0,0,20,39,0
63,4,326386,9,2,4,0,4,1,0,0,60,39,0
45,4,200014,15,2,12,2,4,0,0,0,29,39,1
28,2,25965,15,4,10,1,4,1,14793,0,40,39,0
43,4,166129,15,2,12,0,4,1,14764,0,33,39,1
34,4,197510,11,0,8,4,4,0,0,0,40,39,0
23,4,136397,11,2,6,0,4,1,0,0,48,39,1
37,4,122261,11,2,8,0,2,1,0,0,40,39,0
21,7,244460,11,4,12,1,4,1,0,0,52,39,0
49,6,107922,9,2,4,0,4,1,0,0,36,0,0
28,4,116073,11,0,8,1,4,0,0,0,30,39,0
58,1,139628,11,2,4,0,4,0,0,0,35,39,0
29,4,184277,15,2,12,0,4,1,2728,0,60,39,0
64,4,147208,11,2,8,0,4,0,0,0,52,39,0
37,6,274670,9,4,10,1,4,1,0,0,46,0,0
28,4,250126,15,2,3,0,4,1,0,0,40,19,0
27,2,261245,11,2,4,2,4,1,0,0,30,10,0
28,4,58765,11,0,7,1,4,0,0,0,40,2,0
33,7,205684,15,2,10,0,4,1,0,0,21,39,0
23,4,131745,11,4,12,3,4,0,0,0,18,39,0
49,6,37123,15,2,12,0,4,1,0,0,60,39,1
51,4,156843,12,2,12,0,4,1,0,0,67,11,1
33,7,269959,15,4,5,3,4,0,0,0,40,39,0
20,7,51842,9,4,1,1,4,0,0,0,40,39,0
31,4,113755,11,0,12,3,4,1,0,0,5,39,0
35,4,147182,9,2,12,0,4,1,0,0,54,39,1
31,1,188768,15,4,4,2,4,1,0,0,40,39,0
27,4,51684,15,2,11,0,2,1,0,0,40,39,1
25,4,118111,1,6,12,1,4,0,0,0,18,39,0
58,4,669992,11,4,12,3,4,1,0,0,19,39,0
36,5,272971,9,2,12,0,4,1,0,1867,79,39,0
27,4,300751,2,4,6,3,4,1,0,0,40,26,0
18,4,74956,11,4,12,3,4,0,0,0,26,39,0
60,0,124267,11,6,0,2,0,0,0,0,22,39,0
57,4,315799,8,6,6,3,4,0,0,0,40,39,0
35,4,109732,11,2,12,0,4,1,0,0,34,39,1
44,4,273778,11,2,13,0,4,1,0,0,59,39,1
59,0,120514,11,4,0,3,4,1,0,0,23,11,0
56,0,88652,15,2,1,0,4,1,0,0,40,39,0
35,4,68002,15,4,1,3,2,0,0,0,40,39,0
22,4,158614,1,5,1,3,4,0,0,0,40,39,0
30,4,201153,7,2,3,0,4,1,0,0,40,39,0
38,4,307145,5,4,8,4,4,0,0,0,40,39,0
44,4,191759,15,4,4,1,4,0,0,0,40,39,0
46,4,89863,11,0,7,1,2,0,0,0,40,39,0
23,4,220890,15,4,3,3,2,0,0,0,40,0,0
22,4,150883,8,2,12,0,4,1,0,0,50,39,0
22,2,213574,15,4,1,4,4,0,0,0,21,39,0
37,6,114999,5,2,5,0,4,1,0,0,40,37,1
34,4,265136,11,2,4,0,4,1,0,0,56,0,0
30,4,63256,11,4,1,3,4,0,0,0,30,39,0
24,4,212816,11,4,8,3,4,1,0,0,30,39,0
28,4,61349,11,4,1,1,4,0,0,0,40,39,0
55,4,156597,1,4,1,1,4,0,39053,0,20,39,0
36,4,138573,1,2,10,5,4,0,0,0,40,21,0
55,0,92095,15,2,0,0,4,1,0,0,40,39,1
43,5,174906,7,2,4,0,4,1,4754,0,44,39,0
59,4,174496,11,2,7,0,4,1,0,0,40,39,1
37,4,218007,11,2,3,0,4,1,2887,0,40,39,0
23,4,212940,9,2,6,0,4,1,0,0,49,39,0
24,4,92830,7,4,6,1,4,1,0,0,40,39,0
52,4,82703,7,0,3,1,4,1,0,0,40,39,0
66,4,197411,15,2,10,0,4,1,0,0,36,39,0
42,4,200373,5,4,6,3,4,1,0,0,40,26,0
33,4,99352,15,4,3,1,2,1,39134,0,60,39,0
49,2,203160,9,5,11,2,4,1,0,0,40,39,0
25,4,226922,7,4,6,1,4,1,0,0,74,39,0
18,4,555350,11,4,6,3,4,1,3,0,21,39,0
38,4,182421,8,2,11,0,4,1,0,0,50,39,0
27,4,119775,11,4,4,1,4,1,0,0,40,39,0
43,4,46220,9,4,8,3,2,0,0,0,40,39,0
42,1,187711,9,2,4,0,4,1,1,0,40,39,1
35,4,50697,9,2,4,0,2,1,0,0,40,39,1
29,4,194781,1,4,12,1,4,0,0,0,45,32,0
29,2,132297,12,2,6,0,4,1,0,0,79,39,0
18,6,202459,15,0,12,3,4,1,0,0,16,39,0
25,4,215131,4,4,10,1,4,0,0,0,40,21,0
26,4,103128,11,2,14,0,4,1,39045,0,40,39,0
29,4,112396,11,0,12,3,4,1,0,0,16,39,0
26,4,194485,9,0,7,1,4,0,0,0,40,39,0
21,4,245599,1,4,8,3,4,0,0,0,31,19,0
41,4,307303,15,4,12,3,4,0,0,0,19,39,0
23,4,265367,11,4,14,3,4,1,0,0,40,39,0
38,2,211944,15,2,10,5,4,0,7521,0,40,39,1
46,4,376052,11,0,4,3,2,1,2707,0,40,39,0
21,4,252140,11,4,8,3,2,0,0,0,30,39,0
53,1,245273,12,0,1,1,4,1,0,1850,50,39,0
39,4,542491,4,2,6,0,4,1,0,0,40,26,0
43,2,189706,9,2,10,0,4,1,7513,0,40,39,1
21,4,284012,9,2,10,0,4,1,0,0,49,26,0
47,2,125204,9,4,5,1,4,0,1,0,60,39,0
43,1,74126,9,4,14,1,4,1,0,0,40,39,0
23,4,194852,11,2,6,0,4,1,4750,0,54,39,0
36,0,105324,5,4,0,3,4,1,0,0,30,39,0
40,6,229005,9,4,3,1,4,1,0,0,37,39,0
24,4,213417,15,4,1,1,2,1,0,0,40,39,0
25,2,631821,8,4,6,1,4,0,0,0,40,39,0
50,6,323091,15,4,12,3,2,1,0,0,40,39,0
48,4,167486,11,2,8,5,4,0,0,0,16,39,0
67,2,194534,11,2,6,0,4,1,0,0,56,39,0
29,4,183138,11,2,7,0,4,1,0,0,17,39,0
41,6,176725,12,2,4,0,4,1,1,0,60,0,1
40,1,39146,9,0,13,1,4,1,0,0,50,39,0
37,2,200561,9,4,11,1,4,1,0,0,47,39,0
39,6,127254,9,2,4,0,4,1,2754,0,51,39,1
34,4,61767,9,4,12,1,1,1,0,0,52,0,0
48,4,180463,11,2,3,0,4,1,0,0,40,39,0
30,4,242740,11,4,12,3,4,1,0,0,16,39,0
33,4,131290,9,2,11,0,4,1,4728,0,60,39,1
31,4,296173,11,2,7,0,4,1,0,0,51,39,0
87,4,43147,1,4,1,3,4,1,0,0,30,39,0
28,4,108625,7,4,7,1,4,1,0,0,40,39,0
47,4,150306,7,4,12,3,0,1,0,0,45,39,0
26,4,274857,11,4,1,3,2,1,0,0,30,39,0
30,4,22079,9,4,1,3,4,0,0,0,20,39,0
40,4,155950,9,0,10,1,4,0,0,0,57,39,0
43,4,155549,8,5,4,1,4,1,0,0,40,39,0
35,4,258525,9,6,10,1,0,0,0,0,62,39,1
24,4,63935,9,4,12,1,4,1,0,0,40,39,0
32,4,146523,11,2,7,0,2,1,0,0,40,39,1
45,2,34704,9,4,10,1,0,0,0,0,28,39,0
49,4,199237,15,2,14,0,4,1,0,0,60,39,0
41,4,97683,11,4,13,4,2,1,0,0,40,39,0
38,4,134392,12,4,6,1,4,1,0,0,60,39,0
28,4,127804,11,2,3,0,4,1,0,0,40,26,0
33,4,43090,5,5,3,1,3,1,0,0,36,39,0
57,4,104321,11,2,11,0,4,1,0,0,40,39,0
20,4,143836,11,2,8,2,4,1,0,0,35,32,0
42,4,144253,12,2,10,0,4,1,0,0,48,39,1
26,4,203911,15,4,8,3,4,0,0,0,14,39,0
22,4,189504,11,4,6,3,4,0,0,0,14,39,0
51,2,325671,7,2,8,0,4,1,0,0,40,39,0
37,4,85259,11,2,12,0,2,1,0,0,11,39,0
29,4,166566,9,2,12,3,4,0,0,0,45,39,0
20,4,196047,11,4,1,3,2,0,0,0,40,39,0
44,0,114400,11,0,0,4,4,0,0,0,36,39,0
43,2,164810,5,0,12,3,4,0,0,0,36,39,0
25,4,163058,11,2,3,0,1,1,0,0,40,25,0
65,0,147634,11,4,14,3,4,0,0,0,40,39,0
33,4,95471,15,4,8,3,4,0,0,0,31,39,0
33,4,131926,14,2,10,2,4,0,39163,0,45,39,1
32,4,42673,15,4,12,1,4,0,0,0,31,39,0
45,7,239540,9,2,12,0,4,0,0,0,37,39,0
27,4,35230,7,4,12,1,4,1,14788,0,44,39,0
36,4,42163,9,4,1,4,4,0,0,0,40,39,0
48,4,159031,11,2,3,0,4,1,0,0,40,39,0
28,4,473738,15,2,14,0,4,1,0,0,40,39,0
30,4,168027,9,4,3,1,4,1,0,0,44,39,0
25,4,157692,11,4,6,3,4,1,0,0,8,39,0
42,4,42852,9,0,10,1,4,1,0,0,44,11,0
41,4,175714,7,2,3,0,4,1,0,0,40,20,0
32,4,263188,9,4,12,1,4,1,0,0,51,21,0
70,4,113625,11,0,4,4,4,1,0,0,50,39,0
24,0,247378,15,4,0,3,4,1,0,0,40,17,0
44,4,208229,5,5,8,4,4,0,0,0,40,39,0
29,6,161414,11,2,8,0,4,1,0,0,30,39,0
42,4,279607,11,0,14,2,4,1,0,0,50,39,0
57,4,119535,11,4,3,3,4,1,0,0,13,39,0
19,4,159097,15,4,5,2,4,0,0,0,22,39,0
23,4,193940,15,4,10,1,4,0,0,0,30,39,0
52,4,196005,11,4,3,1,4,1,0,0,40,39,0
28,0,189111,11,2,0,0,4,1,0,0,40,39,1
73,4,193538,7,2,4,0,4,1,0,0,40,39,1
26,4,117466,11,4,6,3,4,1,0,0,40,39,0
64,4,94158,9,4,12,3,4,1,14768,0,21,39,1
62,4,121161,9,2,4,0,4,1,0,0,40,39,1
29,4,102346,9,4,3,1,2,1,0,0,40,39,0
42,4,120198,11,2,1,2,2,0,0,0,40,39,0
19,0,124433,11,4,0,3,4,0,0,0,21,39,0
27,4,144448,11,2,1,3,4,1,0,0,40,39,0
